2161.903,3878.164,4061.49,4216.157
1009.132,941.045,1011.555,961.214
1261.278,1318.83,1350.944,1354.726
2757.986,3353.163,3409.539,3336.075
2663.498,2993.008,3073.518,3000.878
2010.607,2486.648,2495.644,2482.919
1562.061,2730.357,2919.382,3091.459
1452.868,1875.475,2062.999,1677.897
1803.429,1718.588,1645.157,1553.39
1488.28,1904.691,1874.934,2000.866
1656.763,3059.496,3040.967,2680.546
2371.414,3998.959,4074.964,4310.074
1803.387,3434.065,3938.692,3428.798
2180.069,3771.177,4540.425,4801.657
1952.015,3334.438,4200.573,4441.264
2602.572,2908.039,3308.899,2599.502
1857.548,3159.562,3722.774,4023.247
2420.159,4527.815,8207.599,10859.81
1023.518,949.165,1001.976,962.289
2340.318,3360.994,3483.802,3558.241
1716.277,3036.441,4470.747,4270.75
1477.768,1543.75,1527.456,2048.412
1932.672,3397.809,5654.566,5340.258
1277.166,1335.396,1383.316,1351.908
1280.198,1911.872,1904.044,2062.497
1188.343,1307.476,1250.508,1307.69
2133.686,2163.999,2573.105,2111.059
1560.824,2541.684,2528.673,2506.378
1681.961,3412.336,5392.412,5286.451
1356.321,1798.692,1871.434,1834.466
1387.326,1612.938,1721.199,1631.916
2182.391,4628.023,5237.887,5272.365
1714.504,2958.801,2981.572,2982.044
1190.424,1263.468,1238.653,1212.609
1734.467,3607.809,6667.928,6677.834
1299.732,1484.469,1390.508,1385.444
1987.87,2427.179,2323.331,2404.177
1883.024,3605.286,7028.85,7786.528
2007.713,4279.924,4972.059,5031.457
1398.818,1592.975,1684.242,1570.843
2081.884,3264.452,3262.159,3236.659
1571.067,2852.219,2821.939,2853.92
1791.795,3111.052,3162.209,3221.179
1964.096,2817.957,2633.832,2515.381
1190.049,1197.843,1202.853,1190.107
1687.657,2217.352,2507.998,2332.35
1957.828,2246.655,2238.692,2083.492
1678.889,1731.375,1655.784,1584.675
1692.991,3556.439,5990.983,5998.776
2078.044,4109.412,5227.86,5270.205
1926.193,3405.875,6103.242,6295.35
1399.421,2484.674,2313.734,2544.424
2095.453,3708.486,3670.994,3418.216
1622.486,2833.662,3366.215,3298.17
1054.701,1080.159,1042.583,1076.845
1827.718,3140.613,3536.516,3582.307
1149.396,1845.458,1950.652,1928.57
1591.323,2687.799,4086.696,4047.463
2290.716,3026.272,3002.021,3121.432
1513.456,2882.011,4182.527,4165.98
1392.438,1998.885,1934.468,1909.337
1564.538,1662.304,1658.07,1614.261
2420.886,4647.189,4644.83,4676.871
1738.819,3457.233,6144.947,6154.51
2617.316,4871.69,5143.072,5123.611
1722.859,2653.929,2844.394,2731.299
1840.063,3968.708,5990.316,5843.619
1552.065,2802.716,4087.312,4043.683
1804.98,3593.69,4273.325,4303.626
1553.015,1515.77,1620.945,1627.63
2395.029,4661.801,5026.74,5026.488
1530.306,2160.593,2268.674,2187.211
1923.496,3434.735,6634.894,7690.906
1315.118,1530.614,1679.349,1631.526
2668.876,3140.863,3240.087,3121.255
1043.817,1031.714,1052.468,1103.459
1899.75,4525.007,4967.376,4871.434
2183.491,4256.144,6268.137,6165.308
2484.427,3500.15,3480.143,3444.29
1710.35,2417.973,2377.637,2331.434
1465.867,1709.942,1766.851,1793.259
1678.108,2968.054,3798.983,3878.042
1797.259,4080.065,6245.076,6123.939
1668.919,2818.887,2870.648,2959.653
1560.132,2718.867,3651.345,3541.37
1285.884,1579.956,1473.154,1497.21
1950.13,2424.222,2452.441,2362.837
1643.531,3617.627,4567.02,4338.949
1796.987,3313.66,4063.586,4192.083
1534.775,1410.273,1452.285,1711.764
1885.132,3617.452,7212.786,8235.319
2370.89,4367.127,7890.487,7564.508
2279.746,4466.373,4784.801,4516.729
2032.199,3185.412,6133.32,6751.083
1205.724,1362.434,1313.049,1406.875
1744.657,1617.977,1658.97,1605.979
1740.935,2593.743,2624.574,2587.472
1891.78,2612.03,2638.372,2838.89
2775.328,4612.35,4719.642,4537.979
1823.153,3259.756,4374.702,4363.969
