4424.349,8212.149,15047.142,22703.715
2335.5,3125.205,3645.121,3163.533
1451.037,2393.342,2460.328,2297.675
3250.857,5752.39,8134.515,8008.916
4365.328,7946.278,12903.99,19114.282
3322.173,6994.801,12819.017,14938.66
2687.111,5738.222,8800.613,10710.612
1586.58,2954.218,5052.17,5200.218
3502.898,4391.355,4913.234,5060.891
4493.474,7072.159,7216.869,6686.794
4190.932,9152.363,9080.584,8812.035
3596.326,5796.447,7027.236,6892.565
3098.243,5734.288,8368.529,12103.158
3931.358,7515.719,14155.6,21264.011
4035.204,7737.534,7497.989,7695.463
4770.109,6790.823,11854.375,13055.241
3910.416,6736.47,11482.884,12148.537
2708.078,4796.807,5476.086,5529.898
2367.855,2709.731,2987.087,2999.065
3028.002,5447.931,8768.305,14337.402
2973.87,5594.41,7447.743,7289.151
3863.114,7940.612,10296.131,10762.309
2934.106,5238.541,6982.315,6934.364
2242.483,4161.93,7659.137,16386.383
1725.221,3434.252,5077.895,5538.411
1601.481,2995.819,5092.03,5051.078
2954.195,6110.762,12426.694,18000.827
3644.621,5641.221,6744.727,6563.55
3786.896,7092.652,7098.745,7209.716
3241.526,5559.952,6804.464,6973.669
4554.571,8393.62,13299.44,18699.57
4294.38,7790.722,13811.305,25372.134
3312.451,6758.069,8931.753,8923.38
3366.127,6931.654,6846.882,6905.732
3244.545,5991.545,8590.771,8284.445
3014.796,4758.972,8036.043,10594.305
2405.569,3349.877,4569.941,4459.222
4841.965,9047.822,10616.889,10690.712
2925.89,5764.215,10199.184,9696.724
2676.75,5536.23,11685.699,16721.44
3714.237,6317.116,11709.222,16315.097
4088.395,6695.52,8908.379,9027.646
2540.231,4418.543,8321.215,16891.001
4177.79,8207.999,15464.571,28458.914
2660.534,4465.983,7542.095,9217.382
2818.889,3118.109,4902.992,9568.072
3779.898,5634.546,6536.098,6040.152
2632.338,6065.476,11192.422,10695.877
3122.178,5878.659,12136.483,20197.62
4026.976,6806.311,6064.702,6150.637
1725.096,2566.29,3097.447,3205.037
3021.884,6134.064,7897.719,8055.204
4561.544,6802.817,8995.86,8375.99
4056.548,6664.437,7727.203,7958.384
4937.474,7774.335,8733.457,8662.013
1641.045,2053.741,2000.147,2074.274
2367.439,3738.516,6212.508,5772.156
2533.222,5726.311,12380.878,21303.162
2536.917,2991.153,4325.35,4375.128
3140.322,6198.694,13736.445,20046.753
3795.815,6616.698,7536.685,7526.875
1529.01,2497.314,4056.3,4065.234
4757.298,9381.339,8877.71,9361.893
4271.638,8992.944,17271.234,32252.895
3643.238,6367.589,8521.427,8425.178
3981.705,6456.323,7277.104,7730.768
2033.713,3853.687,6900.454,7519.542
2566.176,4669.982,8461.367,9931.665
2778.653,4374.302,7369.495,9639.175
4272.025,7166.468,8976.871,8801.525
2519.75,5028.598,9850.882,13491.51
2751.957,5741.778,11328.275,15366.005
4477.547,7858.883,14167.555,13030.07
3933.055,8650.199,8806.991,8331.861
2141.42,2477.965,2768.044,2891.693
983.121,1360.295,1351.948,1375.51
3114.957,5524.27,7203.378,7244.364
3109.583,5674.429,10816.495,21679.186
2679.831,5176.598,8069.7,7843.539
3378.333,6813.015,9148.793,9379.468
4430.762,4331.638,4488.559,4413.436
2881.413,4660.513,7554.355,10304.987
3059.862,6126.076,6622.624,6288.552
3835.816,6055.438,6625.972,6692.195
3566.342,6006.819,6132.439,6386.449
2154.143,4379.781,7975.45,16296.307
3793.948,6125.337,8044.718,7960.398
2035.641,3671.547,6421.353,8811.499
3570.508,6829.935,9677.491,9785.03
1823.215,4166.087,8941.775,11416.606
1886.37,3273.13,5006.44,5012.083
3275.323,6551.685,6384.662,5670.739
2759.792,4990.515,9567.822,9662.904
3734.269,5967.918,10790.878,10638.366
3559.376,3997.13,4172.202,4209.655
3439.859,6343.626,10020.155,10040.495
2552.863,3297.139,5801.269,6881.796
5091.797,7347.185,10686.17,12769.113
3843.129,7187.586,8171.486,7688.426
3266.123,5953.468,11340.404,13010.216
