1643.928,2537.932,4404.813,5185.766
568.693,900.555,1618.596,1582.04
2104.934,4569.551,7237.484,11055.067
1627.636,1995.658,2580.739,2907.682
441.013,732.726,1350.749,1369.929
484.846,914.88,1719.6,3270.731
373.506,659.469,1221.774,2006.675
584.162,971.539,1510.795,2061.358
490.194,871.453,1378.741,1990.533
1515.608,2890.307,5023.906,8543.664
1634.875,2886.301,4954.872,8451.883
1223.717,2499.601,3758.131,4453.737
1162.268,2206.819,4085.967,6085.272
544.916,999.661,1675.778,2426.373
1565.348,2972.989,5171.47,8434.93
369.932,648.969,777.891,783.762
405.447,743.446,769.492,947.211
411.091,751.05,833.73,890.415
493.829,740.7,1027.948,1285.017
394.49,677.504,1253.269,1854.724
552.891,952.93,1884.127,2827.258
1531.68,2615.558,4483.199,5172.09
776.49,1074.682,1436.599,1648.665
1296.363,2343.032,4191.117,4517.291
358.45,740.6,1195.591,1604.189
1163.534,1886.444,1894.425,1881.894
343.09,633.102,1171.339,1128.563
1989.47,3522.55,5652.465,9121.24
316.678,575.639,1118.961,1234.464
421.582,723.536,1251.774,1509.105
348.882,616.851,1161.135,1782.648
645.189,1018.316,1853.72,3045.256
529.77,950.989,1728.386,2414.576
409.873,695.67,1282.916,1527.54
517.042,915.8,1849.92,2597.097
434.259,727.896,1284.565,2194.599
1816.543,2973.084,5161.84,8672.451
999.317,1919.625,3041.106,3075.706
1659.669,2753.544,4579.5,5397.792
428.113,723.293,1325.905,1367.97
643.947,958.622,1420.098,1751.659
474.769,893.952,1407.215,2129.079
1544.122,2648.411,4547.355,8125.178
614.466,1006.423,1771.637,2639.495
1407.625,2321.084,4084.733,4467.947
562.717,816.242,1392.406,2067.683
2150.906,4228.598,6749.658,10501.867
391.41,661.211,741.973,734.929
422.342,929.664,1742.348,2510.015
1414.571,2250.248,3963.686,4109.842
428.884,868.211,1755.179,2512.776
445.819,723.678,1267.183,1463.188
473.917,820.77,1323.871,1896.843
526.581,916.883,1721.864,2356.385
1408.393,2690.332,4474.04,5582.088
504.434,838.085,1408.288,1399.678
1848.743,3116.385,5180.757,8593.535
589.797,1001.821,1840.962,2301.759
403.295,662.975,1219.277,1621.686
528.859,1015.26,1671.631,2476.985
454.725,781.165,1284.83,2016.887
432.719,684.773,1279.192,1698.968
1341.566,2789.216,4786.34,6204.439
649.397,944.698,1599.46,1527.517
1585.973,2716.968,4792.013,8396.251
587.947,1100.203,1652.339,2293.697
1284.854,1646.236,2014.066,2449.847
357.323,650.963,1303.363,1327.293
1323.709,2275.02,4050.338,4071.532
567.722,1014.515,1665.41,2233.025
381.829,688.171,1237.386,1969.688
598.941,857.521,1280.656,1776.081
1430.684,2381.13,2533.877,2538.435
1886.84,3625.198,6034.125,6064.106
496.932,950.481,1866.211,2532.836
391.837,660.378,701.843,695.856
508.161,803.431,1288.528,1297.93
1602.014,2870.876,5642.383,8189.629
357.691,604.734,1172.68,1732.56
1550.002,2582.777,4167.749,4295.015
581.635,980.411,1679.488,2187.612
412.897,704.814,1268.477,1892.896
565.072,949.475,1766.753,2728.275
1284.691,2564.904,4386.374,5455.654
1566.157,2980.049,5285.448,8836.047
522.646,977.53,1886.105,2345.254
481.27,862.295,1661.214,2786.884
597.275,998.059,1859.38,2467.692
503.919,781.046,1376.44,2202.237
495.884,941.026,1786.035,2581.386
1563.75,2474.498,4290.394,4704.774
1192.575,2442.156,4903.768,7542.392
493.016,890.795,1742.464,2394.659
483.697,802.8,1377.143,2227.547
1129.758,2212.682,4084.297,6282.503
666.79,1077.589,1663.235,2313.744
1340.846,2412.944,4489.713,6936.053
1847.969,3948.51,6864.427,7869.01
518.138,874.363,1657.71,1816.676
503.222,961.193,1506.023,2168.62
